X,Y,Z
-1.514515,0.008126666,-3.19365
-1.514274,0.008126666,-3.189178
-1.513968,0.008126666,-3.186952
-1.514563,0.008126664,-3.191346
-1.514253,0.008126666,-3.191568
-1.513943,0.008126666,-3.191789
-1.513675,0.008126666,-3.18723
-1.51336,0.008126666,-3.184975
-1.513973,0.008126664,-3.189428
-1.513672,0.008126666,-3.189678
-1.513371,0.008126666,-3.189928
-1.513077,0.008126666,-3.185283
-1.512752,0.008126666,-3.182999
-1.513383,0.008126664,-3.187509
-1.513091,0.008126666,-3.187788
-1.512799,0.008126666,-3.188067
-1.512478,0.008126666,-3.183336
-1.512145,0.008126666,-3.181023
-1.512793,0.008126664,-3.185591
-1.51251,0.008126666,-3.185898
-1.512226,0.008126666,-3.186206
-1.511879,0.008126666,-3.181388
-1.511537,0.008126666,-3.179047
-1.512203,0.008126664,-3.183672
-1.511929,0.008126666,-3.184009
-1.511654,0.008126666,-3.184345
-1.51128,0.008126666,-3.179441
-1.510929,0.008126666,-3.177071
-1.511613,0.008126664,-3.181754
-1.511348,0.008126666,-3.182119
-1.511082,0.008126666,-3.182484
-1.510681,0.008126666,-3.177494
-1.510322,0.008126666,-3.175095
-1.511023,0.008126664,-3.179835
-1.510767,0.008126666,-3.180229
-1.51051,0.008126666,-3.180623
-1.510083,0.008126666,-3.175546
-1.508346,0.008126666,-3.175703
-1.510433,0.008126664,-3.177916
-1.510185,0.008126666,-3.178339
-1.509937,0.008126666,-3.178762
-1.508135,0.008126664,-3.176145
-1.506369,0.008126667,-3.17631
-1.509843,0.008126664,-3.175998
-1.509604,0.008126666,-3.176449
-1.509365,0.008126666,-3.176901
-1.506188,0.008126667,-3.176744
-1.504393,0.008126666,-3.176918
-1.507925,0.008126666,-3.176588
-1.507715,0.008126666,-3.17703
-1.507504,0.008126667,-3.177473
-1.504241,0.008126666,-3.177343
-1.502417,0.008126667,-3.177525
-1.506006,0.008126667,-3.177178
-1.505825,0.008126667,-3.177612
-1.505643,0.008126666,-3.178045
-1.502293,0.008126667,-3.177942
-1.500441,0.008126667,-3.178133
-1.504088,0.008126666,-3.177768
-1.503935,0.008126666,-3.178193
-1.503782,0.008126667,-3.178617
-1.500346,0.008126667,-3.17854
-1.498465,0.008126667,-3.178741
-1.502169,0.008126667,-3.178358
-1.502045,0.008126666,-3.178774
-1.501921,0.008126667,-3.17919
-1.498399,0.008126667,-3.179139
-1.496489,0.008126667,-3.179348
-1.500251,0.008126666,-3.178947
-1.500155,0.008126666,-3.179355
-1.50006,0.008126666,-3.179762
-1.496451,0.008126667,-3.179738
-1.494513,0.008126667,-3.179956
-1.498332,0.008126667,-3.179538
-1.498266,0.008126667,-3.179936
-1.498199,0.008126667,-3.180334
-1.494504,0.008126667,-3.180337
-1.492537,0.008126667,-3.180564
-1.496413,0.008126667,-3.180127
-1.496376,0.008126667,-3.180517
-1.496338,0.008126667,-3.180907
-1.492556,0.008126667,-3.180935
-1.490561,0.008126669,-3.181171
-1.494495,0.008126667,-3.180717
-1.494486,0.008126667,-3.181098
-1.494477,0.008126667,-3.181479
-1.490609,0.008126669,-3.181534
-1.488584,0.008126669,-3.181779
-1.492576,0.008126667,-3.181307
-1.492596,0.008126667,-3.181679
-1.492616,0.008126668,-3.182051
-1.488662,0.008126669,-3.182133
-1.486608,0.008126669,-3.182387
-1.490658,0.008126668,-3.181897
-1.490706,0.008126667,-3.18226
-1.490755,0.008126668,-3.182623
-1.486714,0.008126669,-3.182732
-1.485123,0.008126669,-3.182833
-1.488739,0.008126669,-3.182487
-1.488817,0.008126669,-3.182841
-1.488894,0.008126669,-3.183196
-1.485231,0.008126669,-3.183183
-1.483638,0.008126669,-3.183279
-1.486821,0.008126669,-3.183077
-1.486927,0.008126669,-3.183423
-1.487033,0.008126669,-3.183768
-1.483747,0.008126669,-3.183634
-1.482153,0.008126669,-3.183726
-1.485338,0.008126669,-3.183533
-1.485446,0.008126669,-3.183883
