X,Y,Z
-1.490658,0.008350302,-3.23205
-1.489601,0.008334242,-3.232069
-1.501773,0.01302154,-3.300375
-1.503261,0.01306046,-3.303262
-1.502265,0.01345484,-3.303277
-1.502769,0.01262715,-3.30036
-1.501281,0.01258823,-3.297472
-1.502277,0.01219385,-3.297457
-1.500789,0.01215493,-3.294569
-1.501784,0.01176056,-3.294554
-1.500297,0.01172163,-3.291666
-1.501292,0.01132725,-3.291651
-1.499805,0.01128833,-3.288764
-1.5008,0.01089395,-3.288749
-1.499313,0.01085503,-3.285861
-1.500308,0.01046064,-3.285846
-1.498821,0.01042173,-3.282958
-1.499816,0.01002734,-3.282943
-1.498329,0.009988423,-3.280055
-1.499324,0.009594042,-3.280041
-1.497837,0.009555127,-3.277153
-1.498832,0.009160738,-3.277138
-1.497345,0.009121824,-3.27425
-1.49834,0.008727435,-3.274235
-1.496853,0.008688517,-3.271347
-1.497848,0.008294132,-3.271332
-1.496361,0.008255217,-3.268444
-1.497356,0.007860836,-3.26843
-1.495869,0.00782191,-3.265542
-1.496864,0.007427532,-3.265527
-1.495336,0.007408287,-3.262684
-1.496331,0.007013906,-3.26267
-1.494709,0.00703954,-3.259931
-1.495703,0.006645493,-3.259917
-1.494011,0.006704744,-3.257257
-1.495004,0.006311376,-3.257244
-1.493266,0.006392445,-3.254634
-1.494257,0.006000116,-3.254624
-1.492498,0.006091267,-3.252038
-1.493486,0.005700327,-3.252031
-1.491731,0.005789779,-3.249441
-1.492715,0.005400576,-3.249438
-1.490988,0.005476579,-3.246816
-1.491968,0.005089436,-3.246818
-1.490293,0.005140297,-3.244138
-1.491268,0.004755519,-3.244146
-1.48967,0.004769668,-3.241381
-1.49064,0.004387449,-3.241394
-1.489141,0.004354432,-3.23852
-1.490106,0.003974315,-3.238538
-1.488712,0.003890499,-3.235546
-1.489676,0.003511004,-3.235566
-1.504909,0.01752776,-3.299968
-1.504406,0.01835545,-3.302886
-1.505401,0.01796107,-3.302871
-1.503914,0.01792214,-3.299983
-1.504417,0.01709446,-3.297065
-1.503422,0.01748883,-3.29708
-1.503925,0.01666115,-3.294163
-1.50293,0.01705553,-3.294177
-1.503433,0.01622785,-3.29126
-1.502438,0.01662222,-3.291275
-1.502941,0.01579454,-3.288357
-1.501946,0.01618891,-3.288372
-1.502449,0.01536123,-3.285454
-1.501454,0.01575562,-3.285469
-1.501957,0.01492792,-3.282551
-1.500962,0.01532231,-3.282566
-1.501465,0.01449461,-3.279649
-1.50047,0.01488899,-3.279664
-1.500973,0.01406131,-3.276746
-1.499978,0.01445569,-3.276761
-1.500481,0.013628,-3.273843
-1.499485,0.01402239,-3.273858
-1.499989,0.0131947,-3.27094
-1.498993,0.01358908,-3.270955
-1.499496,0.01276139,-3.268038
-1.498501,0.01315577,-3.268052
-1.499004,0.01232808,-3.265135
-1.498009,0.01272247,-3.26515
-1.498496,0.01190262,-3.26225
-1.497501,0.01229708,-3.262265
-1.497899,0.01151972,-3.259464
-1.496904,0.01191403,-3.259479
-1.497224,0.01117375,-3.256764
-1.49623,0.01156757,-3.256778
-1.496496,0.01085331,-3.254123
-1.495504,0.01124629,-3.254134
-1.495739,0.01054697,-3.251514
-1.494749,0.01093877,-3.251523
-1.494976,0.01024335,-3.248912
-1.49399,0.01063365,-3.248917
-1.494231,0.00993108,-3.24629
-1.493249,0.01031956,-3.246291
-1.493528,0.00959884,-3.243621
-1.49255,0.009985249,-3.243618
-1.49289,0.009235572,-3.240881
-1.491916,0.009619813,-3.240872
-1.492337,0.008831348,-3.238045
-1.491367,0.009213667,-3.238032
-1.491881,0.008380774,-3.235103
-1.490914,0.008762013,-3.235087
-1.501017,0.01375893,-3.300358
-1.502265,0.01345484,-3.303277
-1.501509,0.01419223,-3.303261
-1.501773,0.01302154,-3.300375
-1.500525,0.01332562,-3.297456
-1.501281,0.01258823,-3.297472
-1.500033,0.01289232,-3.294553
-1.500789,0.01215493,-3.294569
-1.499541,0.01245903,-3.29165
-1.500297,0.01172163,-3.291666
-1.499049,0.01202573,-3.288747
-1.499805,0.01128833,-3.288764
-1.498557,0.01159242,-3.285845
-1.499313,0.01085503,-3.285861
-1.498065,0.01115913,-3.282942
-1.498821,0.01042173,-3.282958
-1.497573,0.01072583,-3.280039
-1.498329,0.009988423,-3.280055
-1.497081,0.01029252,-3.277136
-1.497837,0.009555127,-3.277153
-1.496588,0.009859223,-3.274234
-1.497345,0.009121824,-3.27425
-1.496096,0.009425923,-3.271331
-1.496853,0.008688517,-3.271347
-1.495604,0.008992616,-3.268428
-1.496361,0.008255217,-3.268444
-1.495112,0.008559309,-3.265525
-1.495869,0.00782191,-3.265542
-1.494581,0.008144598,-3.262666
-1.495336,0.007408287,-3.262684
-1.493957,0.007774483,-3.259909
-1.494709,0.00703954,-3.259931
-1.493263,0.007438172,-3.257231
-1.494011,0.006704744,-3.257257
-1.492521,0.007124264,-3.254606
-1.493266,0.006392445,-3.254634
-1.491757,0.006821346,-3.252005
-1.492498,0.006091267,-3.252038
-1.490993,0.00651801,-3.249403
-1.491731,0.005789779,-3.249441
-1.490255,0.006202877,-3.246774
-1.490988,0.005476579,-3.246816
-1.489564,0.005864639,-3.244092
-1.490293,0.005140297,-3.244138
-1.488945,0.005492184,-3.24133
-1.48967,0.004769668,-3.241381
-1.488417,0.005075917,-3.238467
-1.489141,0.004354432,-3.23852
-1.487989,0.004612293,-3.235494
-1.488712,0.003890499,-3.235546
-1.505666,0.01679037,-3.299984
-1.505401,0.01796107,-3.302871
-1.506158,0.01722368,-3.302887
-1.504909,0.01752776,-3.299968
-1.505174,0.01635706,-3.297081
-1.504417,0.01709446,-3.297065
-1.504681,0.01592375,-3.294178
-1.503925,0.01666115,-3.294163
-1.504189,0.01549044,-3.291276
-1.503433,0.01622785,-3.29126
-1.503697,0.01505714,-3.288373
-1.502941,0.01579454,-3.288357
-1.503205,0.01462383,-3.28547
-1.502449,0.01536123,-3.285454
-1.502713,0.01419052,-3.282568
-1.501957,0.01492792,-3.282551
-1.502221,0.01375722,-3.279665
-1.501465,0.01449461,-3.279649
-1.501729,0.0133239,-3.276762
-1.500973,0.01406131,-3.276746
-1.501237,0.0128906,-3.273859
-1.500481,0.013628,-3.273843
-1.500745,0.01245729,-3.270957
-1.499989,0.0131947,-3.27094
-1.500253,0.01202398,-3.268054
-1.499496,0.01276139,-3.268038
-1.499761,0.01159067,-3.265151
-1.499004,0.01232808,-3.265135
-1.499251,0.01116586,-3.262268
-1.498496,0.01190262,-3.26225
-1.498651,0.01078422,-3.259485
-1.497899,0.01151972,-3.259464
-1.497974,0.01043962,-3.256788
-1.497224,0.01117375,-3.256764
-1.497243,0.01012067,-3.25415
-1.496496,0.01085331,-3.254123
-1.496482,0.009815942,-3.251545
-1.495739,0.01054697,-3.251514
-1.495716,0.009514034,-3.248947
-1.494976,0.01024335,-3.248912
-1.494967,0.009203557,-3.246329
-1.494231,0.00993108,-3.24629
-1.49426,0.00887315,-3.243665
-1.493528,0.00959884,-3.243621
-1.493618,0.008511618,-3.240928
-1.49289,0.009235572,-3.240881
-1.493063,0.008108597,-3.238096
-1.492337,0.008831348,-3.238045
-1.492607,0.00765812,-3.235153
-1.491881,0.008380774,-3.235103
-1.477576,-0.007987423,-3.134479
