X,Y,Z
-1.474231,-0.02505387,-3.231525
-1.4733,-0.0245716,-3.231211
-1.475161,-0.02553613,-3.231838
-1.473943,-0.02408916,-3.231954
-1.473012,-0.0236069,-3.23164
-1.474874,-0.02457143,-3.232267
-1.475805,-0.02505369,-3.232581
-1.473656,-0.02312446,-3.232382
-1.472725,-0.0226422,-3.232069
-1.474586,-0.02360672,-3.232696
-1.475517,-0.02408899,-3.233009
-1.476448,-0.02457125,-3.233323
-1.473368,-0.02215976,-3.232811
-1.472437,-0.02167749,-3.232497
-1.474299,-0.02264202,-3.233124
-1.475229,-0.02312429,-3.233438
-1.47616,-0.02360655,-3.233751
-1.477091,-0.02408881,-3.234065
-1.47308,-0.02119505,-3.233239
-1.47215,-0.02071279,-3.232926
-1.474011,-0.02167732,-3.233553
-1.474942,-0.02215958,-3.233866
-1.475873,-0.02264185,-3.23418
-1.476803,-0.02312411,-3.234493
-1.477734,-0.02360637,-3.234807
-1.472793,-0.02023035,-3.233668
-1.471862,-0.01974808,-3.233355
-1.473723,-0.02071261,-3.233982
-1.472505,-0.01926564,-3.234097
-1.471574,-0.01878338,-3.233783
-1.473436,-0.01974791,-3.23441
-1.474367,-0.02023017,-3.234724
-1.474654,-0.02119488,-3.234295
-1.475297,-0.02071244,-3.235037
-1.475585,-0.02167714,-3.234609
-1.476228,-0.0211947,-3.235351
-1.476516,-0.02215941,-3.234922
-1.477159,-0.02167697,-3.235664
-1.477446,-0.02264167,-3.235236
-1.478089,-0.02215923,-3.235978
-1.478377,-0.02312394,-3.235549
-1.47902,-0.0226415,-3.236291
-1.465551,-0.02502679,-3.232622
-1.466304,-0.02424636,-3.232767
-1.466591,-0.02521107,-3.232339
-1.467344,-0.02443064,-3.232484
-1.467057,-0.02346594,-3.232912
-1.467632,-0.02539534,-3.232055
-1.468097,-0.02365021,-3.232629
-1.46781,-0.02268551,-3.233057
-1.468385,-0.02461492,-3.2322
-1.468672,-0.02557962,-3.231772
-1.46885,-0.02286979,-3.232774
-1.468563,-0.02190508,-3.233203
-1.469138,-0.02383449,-3.232345
-1.469425,-0.0247992,-3.231917
